Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment
8939,Emily Gonzales,42,0,111227,63,1,Clothing,1,73,36.92,0,1,In-Store,1
8940,Kathy Bush,52,0,96893,41,0,Groceries,8,58,123.86,0,1,Online,0
8941,Jonathan Wright,50,1,74958,15,0,Clothing,6,63,104.04,0,0,In-Store,0
8942,Eric Daniels,69,0,123891,89,0,Clothing,17,34,868.28,0,0,In-Store,2
8943,Daniel Hernandez,31,1,132585,93,1,Groceries,8,54,324.28,1,1,Online,1
8944,Christine Mcdaniel,41,0,43476,29,0,Groceries,1,69,233.91,1,1,Online,0
8945,Jennifer Barrera,30,0,103621,26,0,Groceries,18,67,608.7,0,1,In-Store,1
8946,Martha Solis,64,1,88142,31,1,Home,11,7,430.82,1,0,Online,1
8947,Alexis Valencia,69,0,82901,45,1,Clothing,4,11,943.99,0,1,Online,1
8948,Lindsey Benson,69,0,136367,73,0,Groceries,17,51,305.83,0,1,In-Store,0
8949,Tabitha Mckinney,43,1,127611,13,0,Home,3,12,101.49,1,0,Online,1
8950,Kevin Parsons,26,0,121794,18,1,Electronics,19,80,281.4,1,1,Online,2
8951,Troy Thomas,57,1,59935,16,0,Home,1,75,871.51,1,1,In-Store,0
8952,Todd Adams,18,1,34847,65,1,Home,9,46,244.81,0,0,In-Store,2
8953,Anthony Oliver,24,0,70709,87,0,Electronics,5,51,433.02,1,0,In-Store,1
8954,Kenneth Walker,29,0,138579,8,1,Sports,8,31,921.64,0,0,In-Store,2
8955,Holly Kramer,58,0,138621,95,0,Sports,15,97,118.04,0,1,Online,0
8956,Robert Bowen,28,1,123649,76,0,Groceries,19,6,708.24,1,0,Online,0
8957,Melinda Gardner,53,1,115486,52,0,Groceries,2,72,892.98,0,0,Online,1
8958,Shelly Sanchez,19,0,133214,35,0,Electronics,13,27,973.89,0,1,In-Store,2
8959,Karen Tate,31,1,124817,96,1,Clothing,18,39,154.09,1,1,In-Store,1
8960,Sierra Wood,37,1,110770,70,1,Home,17,22,247.11,0,0,In-Store,2
8961,Justin Stark,43,0,26679,13,0,Home,18,58,711.22,0,1,In-Store,1
8962,Michelle Browning,69,1,120216,89,0,Electronics,4,35,875.26,0,0,In-Store,2
8963,Dawn Cordova,54,0,129455,72,1,Electronics,17,44,284.87,1,1,Online,2
8964,Christopher Dawson,64,1,75256,74,1,Home,10,86,354.81,1,1,In-Store,0
8965,Brandy Carlson,31,1,20905,71,1,Groceries,4,8,319.37,1,0,In-Store,2
8966,Ashley Lee,52,1,128606,99,0,Home,5,89,610.51,0,1,Online,1
8967,Ashley Wallace,38,0,132149,76,1,Clothing,2,13,763.28,1,0,In-Store,2
8968,Elizabeth Foley,51,0,149781,60,0,Clothing,8,64,979.96,0,0,Online,2
8969,Earl Roy,56,1,100047,82,0,Electronics,18,44,355.0,1,0,Online,2
8970,Tammy Fowler,69,0,50808,81,1,Electronics,8,94,285.83,0,0,Online,0
8971,Kyle Warren,37,0,95297,51,1,Home,9,66,506.8,0,1,In-Store,1
8972,Jeffrey Moore,69,1,135881,88,0,Home,1,81,807.25,1,0,In-Store,0
8973,Katie Alvarez,60,0,124863,88,1,Clothing,6,48,299.54,0,0,Online,2
8974,Caroline Rodriguez,59,1,106942,69,0,Electronics,12,84,111.53,0,1,Online,0
8975,Gloria Campbell,24,0,83022,100,0,Clothing,5,6,696.7,0,1,In-Store,2
8976,Leslie Lyons,51,1,68789,99,1,Clothing,18,29,136.24,0,1,In-Store,0
8977,Angela Compton,67,1,121498,41,1,Electronics,17,60,572.77,1,1,Online,0
8978,Laurie Henry,47,1,21303,16,1,Clothing,14,48,190.86,1,0,Online,1
8979,Wayne Garcia,35,1,148881,57,1,Clothing,16,18,365.24,1,0,Online,1
8980,Erin Watson,47,0,58758,94,1,Clothing,6,27,171.4,0,1,Online,0
8981,Juan Wood,58,0,71528,48,1,Sports,15,48,522.71,0,0,In-Store,1
8982,Jonathan Dudley,31,1,83150,98,1,Electronics,17,31,327.08,0,1,Online,1
8983,Sheryl Hill,34,0,114122,68,0,Clothing,18,4,307.63,1,1,In-Store,2
8984,Nathan West,20,1,83874,74,1,Electronics,19,73,200.64,1,1,Online,1
8985,Anthony Sparks,41,0,56903,43,1,Clothing,1,23,324.29,1,0,Online,1
8986,Anita Morris,51,0,61633,20,1,Sports,17,13,778.25,0,0,Online,1
8987,Courtney Rodriguez,19,1,75061,34,1,Sports,16,61,315.72,0,0,In-Store,1
8988,Zachary Williams,63,1,127254,24,0,Electronics,1,19,592.42,1,1,In-Store,1
8989,Jorge West,45,0,115442,17,1,Groceries,7,40,915.81,0,1,In-Store,2
8990,Jamie Jackson,23,1,131017,4,1,Sports,18,14,441.9,0,0,Online,1
8991,John Smith,41,0,56573,56,0,Clothing,6,19,697.35,0,0,Online,2
8992,Matthew Hill,18,0,117082,16,0,Sports,12,99,166.21,0,1,Online,2
8993,Cameron Jackson,19,0,58578,84,0,Home,17,72,294.25,1,1,In-Store,1
8994,Leah Jones,65,0,108153,89,1,Clothing,3,66,288.46,0,0,Online,0
8995,Dustin Perez,27,1,76860,78,1,Home,8,94,374.5,0,1,In-Store,1
8996,Joseph Rojas,58,1,116486,82,1,Groceries,15,93,983.19,1,0,In-Store,0
8997,Kenneth Pittman,40,0,80127,27,1,Sports,2,1,676.63,0,1,In-Store,1
8998,John Lee,25,0,61332,76,1,Home,9,90,349.79,1,0,Online,2
8999,Savannah Erickson,53,1,30738,34,1,Clothing,2,98,132.82,0,0,In-Store,0
9000,William Mcdonald,32,0,36559,90,0,Sports,3,91,812.19,0,1,In-Store,0
9001,Jay Ramirez,60,0,102015,16,1,Home,11,24,631.72,1,0,In-Store,0
9002,Bridget Kerr MD,52,0,87961,65,1,Home,9,8,149.5,0,0,In-Store,2
9003,Mr. Lawrence Parker PhD,31,1,26645,51,0,Sports,6,95,467.87,0,0,Online,0
9004,Morgan Rice,58,1,86958,56,1,Sports,15,18,323.95,1,1,In-Store,2
9005,Scott Dawson,24,1,40102,49,0,Electronics,19,96,579.01,0,0,Online,2
9006,Robert Martinez,50,1,60643,56,0,Electronics,11,78,280.32,0,0,In-Store,2
9007,Tammy Nelson,68,1,38292,74,0,Electronics,3,28,127.63,0,1,In-Store,1
9008,Katherine Johnson,61,0,108116,17,0,Electronics,10,75,789.21,1,0,Online,1
9009,Jennifer Taylor,33,1,102118,100,1,Groceries,15,18,476.19,1,0,Online,2
9010,Ralph Hahn,53,0,144069,35,0,Groceries,12,35,834.29,0,0,Online,0
9011,Justin Cannon,29,0,57163,41,0,Sports,1,87,602.93,1,0,In-Store,2
9012,Dawn Lee,21,0,117741,83,1,Clothing,11,88,380.67,0,1,Online,2
9013,Amanda Molina,64,0,121389,76,1,Home,1,59,345.64,0,0,Online,1
9014,Marie Ramirez,69,1,101823,93,1,Electronics,11,40,194.28,0,1,Online,2
9015,Madison Woodward,53,1,143418,51,0,Groceries,1,83,544.06,0,1,Online,0
9016,Cody Serrano,61,1,146973,44,1,Electronics,17,28,502.43,1,1,In-Store,0
9017,Jeffrey Hernandez,21,0,35805,38,0,Clothing,7,60,144.61,1,1,Online,2
9018,Ana Lewis,43,0,86531,47,1,Clothing,1,67,62.32,0,0,In-Store,0
9019,Christopher Brewer,57,0,116599,78,0,Home,9,93,579.98,1,1,In-Store,2
9020,Eric Wright,47,0,69688,19,1,Sports,8,16,852.82,1,0,Online,1
9021,April Harrison,34,1,62244,28,0,Clothing,15,18,712.18,1,0,Online,2
9022,Michael Herman,53,0,41029,4,1,Groceries,10,66,594.95,0,0,Online,2
9023,Heather Owens,56,0,42795,95,1,Sports,10,74,994.67,1,0,Online,0
9024,Crystal Williams,24,0,126138,82,0,Home,5,18,308.2,1,1,Online,1
9025,Danielle Roberts,66,1,97476,97,0,Home,16,3,326.83,0,1,In-Store,2
9026,Deanna King,28,0,29439,93,1,Clothing,11,51,50.06,1,1,In-Store,2
9027,Allison Chandler,65,1,129208,36,0,Sports,12,71,195.79,1,0,In-Store,1
9028,Olivia Dominguez,46,1,86600,82,0,Sports,18,69,264.48,1,1,In-Store,2
9029,Andrew Villarreal,24,0,88682,66,1,Home,2,1,366.54,1,1,In-Store,2
9030,Carol Summers,39,1,98951,37,0,Groceries,11,33,208.05,0,0,Online,2
9031,Andrea Black,25,0,20224,82,0,Home,6,56,39.93,0,1,Online,1
9032,Joseph Wilson,35,1,27292,53,0,Clothing,16,8,668.47,1,1,In-Store,2
9033,Melissa Wilson,54,0,88991,56,0,Sports,10,55,324.15,0,1,Online,2
9034,Timothy Johnson,61,0,115536,85,1,Sports,5,4,795.54,0,1,Online,2
9035,Joseph Walker,36,1,103113,72,0,Clothing,4,19,703.1,0,1,In-Store,1
9036,Carrie Mathis,54,1,122174,18,1,Clothing,13,50,731.34,0,1,Online,1
9037,Francis Guzman,28,1,42651,70,1,Groceries,11,33,561.81,0,1,In-Store,0
9038,Lance Brown,48,1,96727,61,1,Groceries,4,83,246.4,1,1,In-Store,1
9039,Terri Graham,60,0,33961,92,1,Home,10,21,506.27,1,1,In-Store,0
9040,Gerald Rasmussen,62,0,76635,69,1,Groceries,17,57,412.54,1,1,In-Store,1
9041,Jose Berry,21,0,113293,22,1,Electronics,10,81,833.21,0,0,In-Store,2
9042,Stephen Baker,27,0,96612,45,0,Home,14,92,570.16,0,0,In-Store,1
9043,Carol Middleton,22,1,127357,32,1,Electronics,18,85,513.08,1,0,In-Store,1
9044,Kristen Miller,69,0,47899,5,0,Sports,10,1,223.35,1,0,Online,2
9045,Mark Simpson,54,0,123918,5,0,Groceries,14,37,730.19,0,0,Online,0
9046,Molly Chambers,69,0,38587,54,1,Sports,8,82,604.8,1,0,Online,1
9047,James Gardner,27,1,112203,50,0,Groceries,17,12,537.54,1,1,In-Store,2
9048,Diana Reed,18,1,48712,27,0,Home,1,60,651.51,0,0,In-Store,0
9049,Mary Johnson,18,1,67817,44,1,Sports,19,89,99.67,0,1,Online,2
9050,Brandon Harris,42,0,112757,1,0,Clothing,6,52,972.43,0,1,Online,0
9051,Kayla Collins,30,1,48415,60,0,Electronics,19,23,667.11,1,0,Online,2
9052,Jennifer Pollard,65,0,74999,96,0,Home,16,56,667.48,0,0,In-Store,1
9053,Eric Black,59,1,76129,68,1,Electronics,11,75,659.3,0,1,In-Store,1
9054,Lindsay Wallace,48,0,67543,74,0,Sports,1,8,659.5,1,0,In-Store,1
9055,Nathan Richardson,21,0,44977,38,1,Sports,1,64,384.24,0,0,Online,0
9056,Molly Camacho,56,1,28736,29,0,Electronics,8,9,856.96,0,1,In-Store,0
9057,Brendan Griffin,41,0,63381,18,0,Sports,11,54,784.22,0,0,In-Store,0
9058,Joseph Cooper,21,0,20905,48,0,Home,2,30,820.8,1,0,Online,1
9059,Carlos Kelly,35,0,111418,26,0,Electronics,3,37,284.27,1,0,In-Store,0
9060,Melissa Gonzales,44,1,62186,97,1,Groceries,17,98,306.92,0,1,In-Store,1
9061,Austin Richardson,22,0,51228,33,1,Clothing,9,10,611.0,1,1,Online,0
9062,Lauren Woodard,27,0,42820,64,0,Sports,16,10,773.58,1,1,Online,0
9063,Daniel Hebert MD,32,0,44471,60,0,Electronics,2,42,337.68,0,1,Online,0
9064,Angela Caldwell,31,1,30195,45,0,Home,9,3,403.18,1,0,In-Store,1
9065,Carly Mcintosh,25,1,77279,75,0,Groceries,17,87,821.75,1,0,Online,2
9066,Alexander Flowers,68,1,126750,8,0,Home,17,76,248.94,0,0,Online,2
9067,Jonathan Swanson,37,1,143929,67,0,Clothing,3,70,720.38,0,0,In-Store,1
9068,Kristen Hall,35,0,139109,100,1,Home,12,98,368.52,0,1,Online,1
9069,Christopher Robertson,37,0,140049,61,1,Home,5,38,28.41,0,1,In-Store,2
9070,Carlos Rodriguez,19,0,117215,100,0,Electronics,3,35,142.63,0,1,Online,2
9071,Stacey Owens,25,1,36890,41,0,Clothing,7,59,346.96,0,0,Online,0
9072,Michelle Luna,66,1,110080,35,1,Groceries,10,90,988.3,0,0,In-Store,0
9073,Crystal White,48,0,134430,33,1,Home,13,46,473.71,1,1,Online,0
9074,Catherine Turner,64,1,37783,25,1,Groceries,13,89,851.39,1,1,Online,0
9075,Willie Montgomery,26,0,134817,49,1,Electronics,19,19,704.1,0,0,Online,1
9076,Kerry Orozco,34,1,127924,87,1,Electronics,3,38,240.18,1,0,Online,2
9077,Rodney Macias,62,1,136461,34,1,Sports,16,46,137.69,0,0,In-Store,0
9078,Scott Saunders,56,0,96825,74,1,Clothing,2,26,773.69,0,1,Online,0
9079,Audrey Davis,35,0,65600,52,1,Clothing,18,31,856.66,0,0,In-Store,0
9080,Justin Harris,66,0,145866,100,1,Home,11,58,29.37,1,0,In-Store,0
9081,Travis Oliver,39,0,93443,42,1,Clothing,10,50,712.53,0,1,Online,2
9082,Corey Pacheco,65,1,87635,49,1,Home,10,32,359.62,0,1,Online,1
9083,Mark Garcia Jr.,47,1,23601,52,1,Groceries,11,93,444.43,0,1,In-Store,1
9084,Kevin Martinez,65,1,47738,3,1,Clothing,2,10,869.33,0,0,In-Store,0
9085,Derek Parsons,33,0,31186,39,0,Sports,12,16,579.18,0,0,In-Store,1
9086,Chris Hill,23,0,116346,46,0,Electronics,2,59,342.44,0,1,Online,0
9087,David Anthony,47,0,94075,40,1,Groceries,3,71,483.27,0,1,Online,1
9088,Kevin Sullivan,18,0,123660,83,1,Home,15,77,177.7,0,0,Online,0
9089,James Estrada,36,1,129562,83,0,Sports,3,80,432.57,1,0,Online,1
9090,Dawn Lawson,50,0,36814,58,1,Home,4,57,573.06,1,1,Online,2
9091,Peter Kelley,69,1,91115,47,1,Home,12,94,673.64,1,1,Online,1
9092,Sarah Martinez,61,0,132595,81,1,Home,11,89,628.89,1,1,In-Store,1
9093,Bryan Fernandez,53,1,62061,42,1,Electronics,6,71,47.31,1,0,Online,1
9094,William Faulkner,54,0,144056,7,0,Sports,17,25,776.0,0,1,Online,1
9095,Derek Smith,20,0,125782,3,0,Electronics,11,71,115.47,1,0,Online,0
9096,Brian Jenkins,32,1,34111,87,1,Sports,12,90,148.12,0,0,In-Store,2
9097,Devin Pugh,37,0,92451,80,1,Home,14,99,237.71,0,1,In-Store,0
9098,Denise Long,26,1,125489,90,1,Home,3,62,513.38,0,1,In-Store,2
9099,Sharon Lewis,65,0,90987,84,0,Home,3,68,641.1,0,0,Online,1
9100,Travis Adams,37,1,102870,98,0,Home,2,2,809.39,1,0,In-Store,1
9101,Dr. Devin Mcdonald Jr.,40,1,105577,83,1,Groceries,12,11,571.9,0,0,In-Store,1
9102,Katherine Jenkins,57,1,132168,59,1,Sports,1,52,280.55,0,0,In-Store,1
9103,Becky Baker,20,0,54291,45,0,Electronics,3,62,634.18,1,1,In-Store,2
9104,George White,49,1,68866,58,1,Electronics,15,76,842.35,0,1,Online,2
9105,William Michael,41,1,69203,44,0,Groceries,3,72,694.41,0,0,In-Store,2
9106,Kevin Peterson,28,0,81772,9,0,Home,2,99,62.75,0,0,In-Store,1
9107,Hannah Walter,18,0,142732,12,1,Sports,12,79,812.9,0,0,Online,0
9108,Jasmine Harris,63,1,84230,61,0,Sports,7,28,327.06,1,1,In-Store,1
9109,Patricia Marsh,46,0,77763,7,1,Sports,6,51,810.84,1,0,Online,0
9110,Crystal Wade,34,0,64006,86,1,Home,19,35,57.22,0,1,Online,1
9111,Michael Vazquez,40,0,146297,78,1,Electronics,5,19,240.31,1,1,Online,1
9112,Mary Wilson,69,1,84108,45,0,Groceries,13,41,957.05,1,1,Online,1
9113,Melissa Phillips,24,0,88597,62,1,Home,19,23,937.09,1,1,In-Store,2
9114,Maurice James,55,0,74267,70,0,Groceries,10,34,48.91,1,0,In-Store,1
9115,James Robbins,52,1,73681,10,0,Home,5,78,224.13,0,1,Online,1
9116,Anthony Keller,57,1,80226,72,0,Electronics,11,64,53.82,0,1,Online,1
9117,Douglas Nunez,24,1,142784,89,0,Clothing,9,60,181.65,0,0,Online,1
9118,Pamela Dalton,59,0,47558,63,0,Home,13,91,705.02,0,1,Online,0
9119,Michelle Diaz,51,0,128214,41,1,Electronics,7,82,416.71,0,1,In-Store,2
9120,Larry Manning,67,0,87174,8,0,Groceries,17,9,218.94,1,0,In-Store,2
9121,William Fletcher,33,1,50063,83,0,Clothing,18,25,880.92,1,0,In-Store,1
9122,Nathan Brown,36,1,29200,74,0,Groceries,15,28,581.07,1,0,In-Store,1
9123,Dennis Solomon,57,1,44480,63,0,Home,2,77,493.38,1,0,In-Store,2
9124,Albert Shelton,47,1,96156,72,1,Sports,9,2,210.42,0,0,Online,0
9125,Isaac Gonzalez,28,0,30187,41,0,Electronics,15,98,391.2,1,1,In-Store,0
9126,Laura Shaw,34,0,108377,41,1,Groceries,18,25,790.02,1,0,In-Store,1
9127,Bruce Johnson,18,0,63759,11,0,Groceries,15,23,204.39,0,0,Online,0
9128,Connor Briggs,30,0,103375,57,1,Home,17,65,309.43,1,0,Online,2
9129,Danielle Wilson,60,0,84654,10,1,Clothing,10,48,766.54,1,1,Online,2
9130,Anthony Ruiz,69,0,117488,50,1,Sports,11,21,608.18,1,0,Online,2
9131,William Johnson,39,1,47704,98,1,Clothing,18,20,390.21,0,0,Online,0
9132,Carl Potter,42,1,92314,23,1,Sports,4,3,434.03,1,1,Online,0
9133,Emily Daniels,39,1,121493,3,1,Sports,11,91,170.86,1,0,Online,0
9134,Denise Rodriguez,64,1,50683,55,0,Sports,11,28,857.93,0,0,Online,2
9135,Matthew Lopez,40,1,130573,15,0,Electronics,7,32,782.92,0,1,In-Store,1
9136,Frank Murray,46,1,51049,78,0,Sports,4,19,524.53,0,1,Online,0
9137,Kelsey Ramirez,58,0,102905,90,1,Sports,16,97,61.9,0,1,In-Store,1
9138,Rachel Hernandez,63,1,115656,34,1,Sports,8,1,917.24,1,0,In-Store,2
9139,Sophia Morales,39,0,41513,24,0,Home,5,60,918.96,0,0,Online,0
9140,Cesar Wright,29,1,67842,97,0,Clothing,2,1,503.08,1,1,Online,0
9141,Stacy Soto,44,1,38139,68,1,Clothing,8,74,388.73,0,1,Online,1
9142,Brittany Perez,46,1,145452,34,0,Electronics,3,99,255.61,1,0,Online,0
9143,Laura Petersen,56,1,109449,27,1,Electronics,16,84,736.51,1,1,Online,2
9144,Edward Parker,18,0,86484,84,0,Groceries,1,99,349.58,1,0,Online,0
9145,Michele Fisher,36,0,119010,90,0,Groceries,8,76,466.78,0,1,In-Store,0
9146,Sandra Morales,42,1,53742,35,0,Electronics,8,61,12.98,0,0,Online,2
9147,Barbara Cox,34,0,65419,54,1,Home,16,79,584.12,1,0,In-Store,0
9148,Elizabeth Johnson,53,0,47239,70,0,Home,16,78,866.87,1,0,Online,1
9149,Jared Christensen,34,0,34498,77,1,Home,15,52,754.54,0,1,Online,2
9150,Richard Little,59,0,88381,41,1,Clothing,14,69,861.2,1,0,Online,0
9151,Leah Wheeler DDS,25,1,142753,42,0,Groceries,17,6,912.71,1,0,In-Store,2
9152,Michael Campbell,38,0,129038,29,0,Home,19,16,662.76,1,0,In-Store,2
9153,Margaret Barnes,62,1,121854,5,0,Clothing,6,81,901.63,1,1,Online,0
9154,Brenda Copeland,49,0,90540,34,1,Sports,5,84,522.63,0,1,Online,2
9155,Gina Miller,23,0,120639,5,0,Clothing,18,47,946.49,0,0,In-Store,1
9156,Julie Gutierrez,60,0,135023,32,1,Sports,3,22,490.05,1,0,In-Store,0
9157,Dean Davidson,21,1,28076,55,1,Electronics,18,10,741.62,1,0,In-Store,2
9158,Ashley Johns,45,0,38131,52,1,Groceries,4,55,144.43,0,0,In-Store,1
9159,Carlos Ross,41,1,149300,11,1,Groceries,4,82,296.78,0,0,Online,1
9160,Lisa Anderson,23,1,62732,52,0,Home,5,19,487.61,0,1,In-Store,0
9161,Nicole Mitchell,64,0,93565,98,1,Sports,5,87,76.41,1,1,In-Store,2
9162,Megan Diaz,27,0,34509,62,1,Groceries,18,43,223.07,1,0,Online,2
9163,Joel Burnett,44,1,137129,17,0,Groceries,16,29,419.94,0,0,In-Store,2
9164,Ronald Summers,36,0,96007,68,1,Home,7,8,264.23,1,0,Online,2
9165,Christopher Mcclain,37,0,74133,15,0,Sports,2,37,369.58,0,0,Online,0
9166,Carrie Salazar,40,1,94505,49,0,Groceries,17,51,662.86,0,1,Online,0
9167,Kim Morris,35,1,54074,91,0,Clothing,2,43,416.87,1,1,In-Store,0
9168,Tammy Miranda,20,0,108339,99,0,Sports,9,54,479.54,1,0,In-Store,2
9169,Janet Davis,53,1,110107,7,0,Sports,7,17,137.77,0,1,Online,2
9170,Jeremy Price,28,0,149942,81,0,Clothing,18,77,660.1,0,0,In-Store,1
9171,Noah Brown,35,1,40995,37,1,Groceries,2,84,413.68,1,1,In-Store,1
9172,Lisa Martinez,39,0,69439,36,0,Home,8,27,722.78,1,1,In-Store,0
9173,Margaret Baker,30,0,62855,74,0,Electronics,13,46,671.67,0,0,In-Store,1
9174,Dominique Stewart DDS,20,1,64940,82,1,Sports,15,44,848.75,1,0,In-Store,1
9175,Michael Powell,43,1,52926,47,0,Home,11,95,396.8,0,0,Online,1
9176,Amber Murphy,45,1,76218,42,1,Groceries,2,86,224.69,0,0,In-Store,1
9177,Elaine Smith,52,1,85875,75,1,Sports,1,58,343.23,1,0,Online,1
9178,James Ford,47,1,75767,42,0,Home,7,35,689.89,1,0,In-Store,1
9179,Geoffrey Cruz,59,1,21659,38,0,Electronics,18,48,107.6,0,0,In-Store,1
9180,Alex Davis,63,1,129904,59,0,Sports,1,90,229.22,1,0,Online,0
9181,Julia Scott,47,1,58348,22,0,Sports,9,10,110.56,1,1,Online,1
9182,Richard Beard,36,1,141144,85,1,Home,1,89,163.53,0,0,Online,0
9183,Jonathan Mendoza,18,0,46214,58,1,Clothing,11,8,601.17,0,0,Online,1
9184,Dominique Boyle,47,1,133171,58,0,Sports,11,83,885.17,0,1,Online,1
9185,Trevor Benitez,62,1,40055,6,0,Groceries,10,19,609.78,0,1,In-Store,2
9186,Nicholas Owens,25,1,31205,40,1,Clothing,6,11,98.0,1,0,In-Store,2
9187,Angela Rodriguez,47,0,30796,6,0,Electronics,18,76,652.84,0,0,In-Store,0
9188,Michael Horne,22,0,38170,66,1,Clothing,1,67,831.14,0,1,In-Store,2
9189,Alyssa Hernandez,42,1,21172,18,1,Clothing,18,79,960.2,0,0,Online,1
9190,Elizabeth Butler,67,0,103094,73,0,Sports,18,39,565.98,0,1,Online,1
9191,Mark Edwards,68,0,49972,79,1,Home,19,15,303.17,0,1,Online,1
9192,Alicia Page,32,0,43460,95,1,Electronics,14,66,26.83,0,0,In-Store,1
9193,Matthew Johnson,55,1,37479,96,0,Home,12,55,671.34,1,1,In-Store,1
9194,Brenda Thompson,25,0,33448,59,1,Home,11,52,946.67,1,1,In-Store,2
9195,Brian Carter,60,1,145327,39,1,Groceries,1,6,194.21,1,1,Online,2
9196,Andrew Jackson,53,1,40173,81,0,Electronics,1,24,699.33,1,0,In-Store,2
9197,Terri Hayden,64,1,141949,22,0,Groceries,14,11,73.37,1,0,Online,0
9198,Keith Stafford,36,1,78196,73,1,Home,6,25,601.65,0,1,Online,0
9199,Rachael Church,43,1,74842,65,0,Clothing,15,70,282.6,1,0,In-Store,2
9200,Julie Melton,18,0,138331,25,1,Sports,15,49,894.23,1,0,Online,2
9201,Oscar Jordan,68,1,102654,62,1,Groceries,3,52,298.03,0,0,Online,2
9202,Randall Gibson,60,0,56239,9,1,Clothing,12,38,771.56,0,1,Online,1
9203,Kimberly Rodriguez,27,0,57887,38,1,Electronics,5,53,392.0,1,0,Online,0
9204,Elizabeth Gray,47,1,22091,55,0,Sports,9,25,359.41,0,1,Online,2
9205,Candace Robinson,67,1,84061,36,1,Clothing,2,32,932.21,0,1,In-Store,0
9206,Diana Clark,56,1,124997,4,0,Clothing,7,77,831.41,1,1,In-Store,2
9207,Meredith Dougherty,36,1,123998,54,1,Electronics,5,14,227.36,0,0,Online,1
9208,Jennifer Perez,59,0,127725,20,1,Sports,8,82,249.49,0,0,Online,1
9209,Mary Morrison,43,1,97965,47,1,Electronics,17,98,919.68,1,0,In-Store,1
9210,Ms. Karen Spencer,62,0,93521,14,0,Clothing,7,60,399.25,1,0,Online,1
9211,Mary Martinez,18,0,107596,98,1,Electronics,11,59,775.45,1,1,Online,1
9212,Tony Ward,63,1,87657,58,0,Electronics,4,27,929.13,1,1,In-Store,1
9213,Nicole Jenkins,42,0,41553,33,0,Clothing,9,95,387.11,1,0,Online,0
9214,Ricky Gonzalez,64,0,134992,20,1,Home,18,32,77.71,0,1,In-Store,1
9215,Amber Bates,59,0,62618,42,0,Sports,9,56,993.98,1,1,In-Store,1
9216,Cody Summers,22,1,43512,74,1,Electronics,14,75,979.98,0,0,In-Store,2
9217,Julia Harris,65,1,113530,75,1,Groceries,7,26,792.51,0,0,Online,0
9218,James Lutz,36,0,132830,67,1,Electronics,17,13,947.86,1,0,Online,0
9219,Mrs. Christina Lozano,45,1,70049,56,1,Sports,8,84,736.48,1,0,Online,0
9220,Karen Thomas,60,0,134864,58,1,Electronics,2,80,434.81,1,0,In-Store,1
9221,Monica Garza,66,0,27068,80,1,Sports,14,30,315.88,1,1,In-Store,1
9222,Heidi Martinez,40,1,121115,95,1,Electronics,7,11,735.58,0,0,Online,0
9223,Barbara Guzman,20,1,64038,98,0,Home,11,63,819.82,0,1,Online,1
9224,Stephanie Olson,69,1,144279,5,0,Electronics,15,80,886.0,0,1,Online,1
9225,Bobby Perez,35,1,135192,13,1,Home,2,10,44.04,1,0,In-Store,0
9226,David Wu,20,0,119818,81,0,Clothing,11,63,609.12,0,1,Online,1
9227,Andrew Wilson,68,0,128253,84,0,Groceries,2,83,842.07,0,0,Online,0
9228,Chad Price,48,0,73023,74,1,Groceries,4,81,287.78,1,0,In-Store,1
9229,Ethan Mccarthy,33,1,34819,86,0,Groceries,19,2,572.75,0,1,In-Store,0
9230,Sarah Douglas,67,1,26766,99,0,Clothing,11,1,373.73,1,1,In-Store,1
9231,Emily Banks,29,1,74529,87,1,Home,12,70,569.33,0,0,Online,1
9232,Louis Bailey,50,1,74990,5,1,Electronics,14,58,946.34,0,1,In-Store,0
9233,Elizabeth Good,27,0,43015,96,1,Home,17,13,286.57,0,0,Online,2
9234,Danny Patel,37,1,51647,96,1,Groceries,7,50,970.61,0,1,Online,0
9235,Christian Bennett,53,0,140360,27,0,Groceries,16,76,195.57,1,1,Online,2
9236,Sarah Ibarra,49,1,125667,90,1,Clothing,8,77,312.39,1,0,In-Store,1
9237,Lisa Strong,67,0,34801,19,1,Groceries,1,98,352.88,0,0,Online,2
9238,Joshua Odom,66,0,45150,62,1,Home,18,55,409.33,0,1,Online,1
9239,Briana Hernandez,23,0,128653,76,1,Groceries,19,23,290.29,1,1,Online,0
9240,Nancy Perez,46,0,92018,77,1,Home,9,85,854.48,1,1,Online,0
9241,Rachel Jones,56,0,105370,1,0,Electronics,6,91,443.32,0,1,Online,0
9242,Jonathan Adams,25,1,78370,88,1,Clothing,7,13,738.39,0,1,Online,1
9243,Kimberly Jones,48,1,117396,74,1,Home,12,82,365.27,0,0,Online,0
9244,George Williams,25,0,67916,51,0,Sports,6,39,241.75,1,1,In-Store,0
9245,Katherine Leblanc,21,0,67828,78,0,Groceries,15,37,225.53,1,1,Online,2
9246,Alan Hale,23,1,98111,27,1,Electronics,8,11,984.41,0,0,Online,2
9247,Cynthia Thomas,32,1,72431,11,0,Electronics,4,22,783.91,1,1,Online,2
9248,Denise Ballard,50,1,76907,86,0,Clothing,19,67,972.36,1,1,Online,1
