Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment,Income_Bin,Age_Bin
6239,Lawrence Johnson,55,Male,80083,17,Single,Clothing,3,40,644.85,No,Yes,Online,High Value,Mid,Senior
6240,Steve Davis,28,Male,126399,74,Married,Sports,12,43,727.55,Yes,Yes,Online,High Value,High,Youth
6241,Emily Charles,66,Male,147834,89,Married,Home,18,11,956.35,No,No,Online,High Value,High,Elder
6242,Barbara Gray,64,Male,142427,10,Married,Clothing,13,28,998.84,No,No,Online,High Value,High,Elder
6243,Brandon Mason,37,Male,81079,15,Single,Clothing,5,21,205.98,Yes,Yes,In-Store,Low Value,Mid,Young Adult
6244,Sean Wood,57,Female,62955,11,Single,Clothing,4,70,909.14,No,Yes,In-Store,Low Value,Lower-Mid,Senior
6245,Jon Schwartz,34,Male,123498,67,Single,Groceries,16,25,768.96,Yes,Yes,In-Store,High Value,Upper-Mid,Young Adult
6246,Douglas Randall,60,Female,44628,27,Single,Clothing,2,39,803.47,No,Yes,In-Store,Medium Value,Low,Elder
6247,Samuel Taylor,19,Female,148476,86,Married,Groceries,15,2,375.27,No,No,In-Store,Low Value,High,Youth
6248,Kristina Thomas,65,Female,20981,42,Single,Clothing,19,23,867.4,No,Yes,In-Store,Low Value,Low,Elder
6249,Gabriel Oneill,38,Male,48214,78,Married,Groceries,8,92,254.89,Yes,Yes,In-Store,High Value,Lower-Mid,Young Adult
6250,Sarah Young,36,Male,92302,38,Married,Electronics,15,90,321.2,Yes,No,In-Store,High Value,Mid,Young Adult
6251,Steven Crawford,62,Male,137958,58,Married,Home,19,58,123.53,No,Yes,In-Store,Medium Value,High,Elder
6252,Sherry Porter,43,Male,146064,84,Married,Electronics,19,24,830.07,Yes,No,Online,High Value,High,Middle Age
6253,Paula Barber,57,Female,29569,62,Single,Home,4,6,15.59,No,Yes,In-Store,Low Value,Low,Senior
6254,Dr. Kayla Shea,22,Male,131021,70,Single,Home,12,21,662.32,No,Yes,In-Store,Medium Value,High,Youth
6255,Thomas Woods,40,Male,78334,10,Single,Home,7,97,343.67,Yes,No,In-Store,Low Value,Mid,Middle Age
6256,Angel Harvey,60,Male,20891,25,Married,Home,1,65,817.83,Yes,Yes,In-Store,High Value,Low,Elder
6257,Denise Garcia,52,Male,69869,5,Single,Home,9,8,751.38,Yes,No,Online,Low Value,Lower-Mid,Senior
6258,Amy Stewart,61,Female,126113,53,Married,Sports,11,27,142.67,No,No,Online,Low Value,High,Elder
6259,Christopher Fry,41,Male,20637,46,Married,Clothing,14,32,872.54,Yes,Yes,In-Store,Medium Value,Low,Middle Age
6260,Nicole Smith,23,Female,44931,97,Single,Electronics,6,68,366.61,Yes,No,Online,Medium Value,Low,Youth
6261,Kyle Parrish,28,Female,138041,24,Single,Groceries,9,69,36.36,Yes,Yes,Online,High Value,High,Youth
6262,Jeremy Tate PhD,69,Male,137058,59,Married,Groceries,12,90,370.51,Yes,Yes,In-Store,High Value,High,Elder
6263,Misty Cohen,47,Male,74756,9,Married,Clothing,2,91,244.41,Yes,No,Online,Low Value,Mid,Middle Age
6264,Mrs. Emily Vargas,27,Male,120214,24,Married,Electronics,4,35,466.6,Yes,No,Online,Medium Value,Upper-Mid,Youth
6265,Nathan Davis,18,Male,138953,93,Single,Sports,12,58,815.86,No,No,Online,High Value,High,Youth
6266,James Smith,43,Female,24997,36,Married,Electronics,7,81,118.61,No,No,Online,Low Value,Low,Middle Age
6267,Jessica Ingram,20,Female,120410,89,Single,Groceries,5,20,164.62,No,No,Online,Low Value,Upper-Mid,Youth
6268,Jennifer Johnson,32,Female,72237,41,Married,Home,7,91,827.92,No,Yes,Online,Medium Value,Mid,Young Adult
6269,Danielle Johnson,26,Male,55691,80,Married,Groceries,6,81,222.04,Yes,No,In-Store,Medium Value,Lower-Mid,Youth
6270,Eric Perry,53,Female,34841,20,Single,Home,11,8,625.24,Yes,No,Online,High Value,Low,Senior
6271,Anna Jackson,27,Female,26894,88,Married,Groceries,19,29,886.06,No,Yes,Online,High Value,Low,Youth
6272,Sheila Nichols,34,Female,132493,70,Married,Clothing,12,41,890.27,Yes,No,In-Store,Low Value,High,Young Adult
6273,Kurt Rodriguez,25,Female,40069,17,Married,Electronics,6,54,944.07,No,No,In-Store,High Value,Low,Youth
6274,Angela Woods,27,Male,131659,16,Single,Home,12,73,987.92,No,Yes,In-Store,High Value,High,Youth
6275,Bradley Levine,66,Male,41184,100,Married,Electronics,8,77,615.87,No,No,In-Store,High Value,Low,Elder
6276,Patricia Quinn,69,Male,138324,32,Single,Electronics,10,11,654.21,No,No,Online,High Value,High,Elder
6277,Alexis Scott,26,Male,63127,33,Single,Clothing,3,83,529.9,No,No,Online,Low Value,Lower-Mid,Youth
6278,Sarah Bates,57,Male,39787,23,Single,Electronics,4,45,798.38,No,No,In-Store,Medium Value,Low,Senior
6279,Jennifer Shaffer,46,Female,104383,58,Single,Electronics,16,10,652.32,No,Yes,In-Store,Medium Value,Upper-Mid,Middle Age
6280,Kimberly Brooks,25,Female,62646,100,Married,Electronics,15,30,270.81,Yes,Yes,In-Store,Medium Value,Lower-Mid,Youth
6281,Mark White,29,Male,128802,14,Married,Electronics,12,23,190.47,Yes,No,Online,High Value,High,Young Adult
6282,Thomas Murphy,69,Female,127318,32,Single,Groceries,15,62,560.58,No,No,Online,Low Value,High,Elder
6283,Samantha Knight,64,Male,109886,81,Married,Groceries,5,80,19.65,No,No,In-Store,Low Value,Upper-Mid,Elder
6284,James Long,46,Female,29335,18,Single,Home,8,86,719.71,Yes,Yes,In-Store,Low Value,Low,Middle Age
6285,Matthew Martin,21,Female,84591,52,Married,Groceries,17,54,642.43,Yes,No,Online,Low Value,Mid,Youth
6286,Jennifer Bennett,53,Male,144184,93,Single,Sports,18,70,881.78,Yes,No,Online,Medium Value,High,Senior
6287,Leonard Pitts,40,Male,110544,76,Married,Electronics,12,45,385.61,No,No,In-Store,Low Value,Upper-Mid,Middle Age
6288,Lisa Morrison,41,Female,67379,93,Single,Electronics,8,92,80.84,Yes,No,In-Store,High Value,Lower-Mid,Middle Age
6289,Jennifer Wong,18,Female,120367,18,Single,Sports,14,2,35.18,Yes,No,In-Store,Medium Value,Upper-Mid,Youth
6290,Kristen Figueroa,65,Female,128414,91,Married,Electronics,6,48,233.18,No,No,In-Store,Low Value,High,Elder
6291,Ryan Guzman,31,Male,102478,78,Married,Groceries,16,24,216.08,Yes,No,In-Store,Low Value,Upper-Mid,Young Adult
6292,Sean Dyer,49,Female,37154,77,Single,Home,7,74,680.02,No,No,Online,High Value,Low,Senior
6293,Jeffery Phillips,33,Male,137052,34,Married,Groceries,11,76,603.48,No,Yes,Online,Medium Value,High,Young Adult
6294,Jennifer Farrell,33,Male,106999,30,Single,Clothing,4,42,628.64,Yes,Yes,Online,Low Value,Upper-Mid,Young Adult
6295,Timothy Lucas,59,Female,86205,24,Married,Electronics,14,25,416.38,Yes,Yes,Online,High Value,Mid,Elder
6296,Misty Randolph,21,Male,61216,81,Married,Sports,12,79,163.07,No,Yes,Online,High Value,Lower-Mid,Youth
6297,James Shields,60,Male,100957,87,Married,Groceries,11,13,194.65,No,Yes,In-Store,High Value,Upper-Mid,Elder
6298,Ryan Miller,30,Male,142087,51,Married,Sports,2,32,512.83,No,No,In-Store,High Value,High,Young Adult
6299,Kristy Lopez,35,Female,146774,86,Single,Electronics,9,1,77.97,Yes,No,Online,High Value,High,Young Adult
6300,Tina Smith,51,Male,55253,53,Married,Sports,19,61,10.66,Yes,Yes,In-Store,High Value,Lower-Mid,Senior
6301,Diane Shepherd,27,Female,112391,67,Married,Sports,9,80,771.41,Yes,No,In-Store,Medium Value,Upper-Mid,Youth
6302,Tina Ward,22,Male,141721,51,Single,Sports,13,2,607.66,Yes,No,Online,High Value,High,Youth
6303,Carrie Lee,24,Male,36538,86,Single,Home,19,9,26.71,No,No,Online,Low Value,Low,Youth
6304,Margaret Maynard,57,Male,116595,65,Single,Groceries,12,83,869.8,No,Yes,Online,Low Value,Upper-Mid,Senior
6305,Alex Moore,43,Female,114385,44,Married,Electronics,2,70,460.49,No,No,In-Store,High Value,Upper-Mid,Middle Age
6306,Dr. Kevin Reynolds,64,Male,23400,11,Single,Clothing,19,62,850.73,No,Yes,In-Store,High Value,Low,Elder
6307,Taylor King,48,Female,93476,39,Married,Electronics,7,16,433.92,No,Yes,In-Store,High Value,Mid,Middle Age
6308,Andrew Thompson,23,Male,129604,41,Married,Electronics,11,20,985.05,Yes,Yes,Online,Low Value,High,Youth
6309,Adam Hall,40,Female,108492,1,Single,Sports,11,78,941.94,Yes,Yes,In-Store,Medium Value,Upper-Mid,Middle Age
6310,Ashley Andrews,48,Male,37411,35,Single,Clothing,10,9,743.84,No,Yes,Online,Medium Value,Low,Middle Age
6311,Terry Ferguson,37,Female,66612,86,Married,Sports,9,35,358.37,No,No,Online,Low Value,Lower-Mid,Young Adult
6312,Diana Wood,43,Female,108053,8,Single,Groceries,16,76,823.17,Yes,Yes,In-Store,Medium Value,Upper-Mid,Middle Age
6313,Kelly Robinson,20,Female,78329,42,Married,Home,10,43,881.86,Yes,No,In-Store,High Value,Mid,Youth
6314,Jaime Hudson,30,Female,124840,36,Married,Sports,15,12,372.56,No,Yes,Online,Low Value,High,Young Adult
6315,Angela Peters,20,Male,45950,65,Married,Electronics,13,37,573.62,Yes,Yes,In-Store,High Value,Low,Youth
6316,Theodore Harrison,65,Female,22097,37,Married,Groceries,3,57,146.05,No,Yes,Online,High Value,Low,Elder
6317,Andrew Johnson,34,Male,25277,95,Single,Home,16,3,383.51,No,No,Online,Medium Value,Low,Young Adult
6318,Linda Peterson,28,Male,58444,38,Single,Electronics,8,37,28.05,No,No,In-Store,Low Value,Lower-Mid,Youth
6319,Diana Kelly,46,Female,95313,39,Single,Electronics,10,66,938.07,Yes,Yes,In-Store,High Value,Mid,Middle Age
6320,Melissa Martin,40,Female,140268,59,Single,Clothing,4,46,159.15,Yes,Yes,In-Store,Low Value,High,Middle Age
6321,Jacob Smith,50,Female,88743,100,Single,Sports,3,70,499.64,Yes,No,In-Store,High Value,Mid,Senior
6322,Paul Fitzpatrick,37,Female,49497,23,Single,Groceries,12,65,563.51,Yes,No,In-Store,Low Value,Lower-Mid,Young Adult
6323,Robert Knox,56,Male,73085,29,Married,Groceries,19,47,247.94,Yes,No,Online,Medium Value,Mid,Senior
6324,Ray Miller,31,Female,133207,29,Married,Home,6,32,533.66,Yes,Yes,In-Store,Low Value,High,Young Adult
6325,Caleb Mitchell,64,Female,126566,49,Single,Groceries,12,50,571.53,Yes,No,Online,High Value,High,Elder
6326,Lisa Gomez,60,Female,50835,72,Single,Groceries,4,83,576.71,Yes,No,In-Store,Medium Value,Lower-Mid,Elder
6327,Jose Odom,27,Female,127342,93,Married,Clothing,9,38,827.53,No,Yes,Online,Low Value,High,Youth
6328,Eric Rose,46,Male,106229,45,Married,Groceries,4,39,880.42,Yes,Yes,Online,Low Value,Upper-Mid,Middle Age
6329,Travis Perry,34,Male,102372,43,Single,Electronics,16,10,191.97,No,Yes,In-Store,Medium Value,Upper-Mid,Young Adult
6330,Ashley Waters,39,Female,69247,71,Single,Clothing,12,74,162.24,Yes,No,In-Store,High Value,Lower-Mid,Middle Age
6331,Joshua Perez,21,Female,87812,52,Single,Home,18,24,142.31,No,No,In-Store,Low Value,Mid,Youth
6332,Brianna Hunter,54,Male,46045,6,Single,Home,6,63,889.19,No,No,In-Store,Low Value,Lower-Mid,Senior
6333,Brent Vasquez,41,Male,52178,91,Married,Groceries,8,20,988.65,Yes,No,Online,High Value,Lower-Mid,Middle Age
6334,Andrew King,59,Male,66638,64,Married,Groceries,19,29,350.81,Yes,No,Online,Medium Value,Lower-Mid,Elder
6335,William Manning,66,Male,119402,9,Single,Electronics,1,80,262.6,No,No,Online,High Value,Upper-Mid,Elder
6336,Lisa Mitchell,59,Female,103058,4,Single,Groceries,15,81,498.17,No,No,Online,Medium Value,Upper-Mid,Elder
6337,Jennifer Ramsey,65,Female,132306,54,Married,Clothing,14,19,79.64,Yes,No,In-Store,High Value,High,Elder
6338,Leah West,42,Male,131980,1,Single,Electronics,1,29,581.17,Yes,No,In-Store,High Value,High,Middle Age
6339,Carolyn Wong,46,Male,79988,50,Single,Groceries,4,5,275.8,Yes,Yes,In-Store,Medium Value,Mid,Middle Age
6340,Bruce Davenport,53,Female,109909,61,Single,Sports,14,13,567.57,No,Yes,Online,High Value,Upper-Mid,Senior
6341,Douglas Smith,39,Female,80203,67,Married,Home,10,73,61.85,Yes,No,In-Store,Low Value,Mid,Middle Age
6342,Shaun Lucas,40,Male,92303,39,Single,Electronics,1,7,122.55,No,No,In-Store,High Value,Mid,Middle Age
6343,Ryan Shelton,65,Male,93640,31,Married,Home,3,13,548.48,No,No,Online,Medium Value,Mid,Elder
6344,Jeremy Warner,54,Male,28303,30,Married,Clothing,3,18,148.88,No,No,In-Store,Medium Value,Low,Senior
6345,Rachel Carr,59,Female,82207,21,Married,Groceries,3,30,439.82,Yes,Yes,In-Store,Low Value,Mid,Elder
6346,Kathleen Fisher,52,Male,75740,37,Married,Sports,6,15,224.78,No,Yes,In-Store,Low Value,Mid,Senior
6347,Cassandra Ashley,41,Male,108356,18,Single,Clothing,14,70,989.65,No,No,In-Store,High Value,Upper-Mid,Middle Age
6348,John Durham,61,Female,146615,90,Single,Home,15,3,864.89,Yes,Yes,Online,High Value,High,Elder
6349,Justin Curtis,26,Female,100466,85,Married,Home,6,5,496.72,No,No,Online,Medium Value,Upper-Mid,Youth
6350,Kenneth Hickman,60,Female,107093,39,Single,Sports,3,60,785.07,Yes,No,Online,High Value,Upper-Mid,Elder
6351,Brady Meyer,32,Male,138724,62,Single,Home,7,52,556.74,Yes,Yes,In-Store,High Value,High,Young Adult
6352,Brian Gray,52,Female,73933,20,Married,Electronics,15,62,878.2,Yes,Yes,Online,Medium Value,Mid,Senior
6353,David Anderson,64,Female,55564,100,Single,Electronics,10,35,923.22,No,No,In-Store,Low Value,Lower-Mid,Elder
6354,Amanda Stevens,38,Female,94663,89,Married,Groceries,4,19,213.91,No,No,Online,High Value,Mid,Young Adult
6355,Dawn Avery,56,Male,80253,39,Single,Groceries,17,6,242.34,No,Yes,In-Store,Low Value,Mid,Senior
6356,Chloe Perez,64,Female,126708,66,Married,Groceries,15,53,902.15,No,Yes,Online,Medium Value,High,Elder
6357,Luke Anderson,54,Female,46694,49,Single,Groceries,3,98,882.76,No,Yes,Online,Low Value,Lower-Mid,Senior
6358,Debra Jones,40,Male,71533,81,Married,Home,15,70,232.28,Yes,Yes,In-Store,Medium Value,Lower-Mid,Middle Age
6359,Jessica Douglas,30,Male,115869,25,Single,Sports,7,68,205.22,No,Yes,Online,High Value,Upper-Mid,Young Adult
6360,Robert Howard,63,Male,116682,25,Married,Groceries,17,68,858.17,Yes,Yes,In-Store,Low Value,Upper-Mid,Elder
6361,Emily Martin,54,Male,77475,74,Single,Electronics,5,95,882.93,Yes,Yes,Online,High Value,Mid,Senior
6362,Billy Petersen,63,Male,135523,32,Single,Groceries,1,56,623.44,No,No,Online,High Value,High,Elder
6363,David Jackson,33,Female,144333,69,Married,Electronics,14,52,807.3,Yes,Yes,Online,Low Value,High,Young Adult
6364,Devon Benson,69,Female,62957,74,Married,Groceries,13,65,790.61,No,No,In-Store,Low Value,Lower-Mid,Elder
6365,Elizabeth Cook,59,Male,130305,13,Single,Groceries,6,16,713.18,No,Yes,Online,High Value,High,Elder
6366,Jessica Ewing,37,Female,45902,18,Single,Sports,10,68,336.85,No,No,Online,Medium Value,Low,Young Adult
6367,Jacob Lowe,31,Male,93062,89,Married,Home,19,88,523.78,Yes,No,In-Store,Low Value,Mid,Young Adult
6368,Emily Boyd,59,Female,58829,17,Single,Home,1,42,848.97,No,No,In-Store,High Value,Lower-Mid,Elder
6369,Sharon Hatfield,65,Female,23233,57,Single,Electronics,10,19,964.7,No,No,In-Store,Medium Value,Low,Elder
6370,Stephanie Bentley,68,Female,98042,97,Married,Groceries,16,89,68.04,No,Yes,Online,Low Value,Upper-Mid,Elder
6371,Richard Griffith,41,Male,134322,29,Married,Groceries,11,96,357.01,No,Yes,In-Store,High Value,High,Middle Age
6372,Sara George,62,Female,67601,74,Single,Sports,10,34,864.07,Yes,Yes,Online,High Value,Lower-Mid,Elder
6373,Stacey Young,26,Female,115590,46,Single,Sports,4,34,625.24,No,No,In-Store,High Value,Upper-Mid,Youth
6374,Tammy Montgomery,37,Female,103106,15,Married,Home,10,64,978.98,No,Yes,In-Store,High Value,Upper-Mid,Young Adult
6375,Ryan Blackwell,57,Male,122030,12,Single,Sports,12,31,681.5,No,Yes,In-Store,Low Value,Upper-Mid,Senior
6376,Sarah Martin,67,Male,53285,21,Single,Clothing,15,76,354.11,Yes,Yes,Online,High Value,Lower-Mid,Elder
6377,Andrew Guzman,29,Male,126584,79,Single,Groceries,14,28,419.5,Yes,Yes,Online,High Value,High,Young Adult
6378,Stephanie Doyle,31,Female,131707,91,Married,Clothing,4,58,273.79,Yes,Yes,Online,Medium Value,High,Young Adult
6379,Stacey Jackson,21,Female,22318,26,Married,Home,7,22,417.19,Yes,Yes,In-Store,Medium Value,Low,Youth
6380,William Mcclure,31,Female,102168,98,Married,Groceries,2,46,351.88,Yes,No,In-Store,High Value,Upper-Mid,Young Adult
6381,Danielle Thompson,54,Female,62742,49,Single,Home,18,1,647.59,Yes,No,Online,Medium Value,Lower-Mid,Senior
6382,Juan Watson,46,Male,69914,69,Single,Groceries,12,9,989.6,No,Yes,In-Store,High Value,Lower-Mid,Middle Age
6383,Amanda Stewart,59,Female,103880,77,Single,Home,9,24,919.09,Yes,No,In-Store,Low Value,Upper-Mid,Elder
6384,Kevin Riley,51,Male,66128,89,Married,Electronics,10,13,12.1,No,Yes,Online,High Value,Lower-Mid,Senior
6385,Michael Hooper,59,Female,107621,93,Married,Clothing,1,72,572.67,No,No,Online,High Value,Upper-Mid,Elder
6386,Taylor Gonzalez,63,Male,81520,97,Single,Groceries,15,31,143.65,No,No,In-Store,Medium Value,Mid,Elder
6387,Stacy Jones,56,Male,73470,64,Single,Groceries,17,86,698.99,Yes,Yes,Online,High Value,Mid,Senior
6388,Stephanie Garcia,43,Male,25734,90,Single,Sports,5,65,167.54,Yes,Yes,In-Store,Low Value,Low,Middle Age
6389,Christopher Moran,58,Male,32743,59,Married,Home,12,81,277.33,No,No,In-Store,Low Value,Low,Senior
6390,Cole Warner,45,Male,134057,52,Single,Sports,8,31,605.54,No,No,In-Store,Medium Value,High,Middle Age
6391,Anne Lopez,67,Female,24484,12,Married,Sports,10,7,560.88,Yes,Yes,In-Store,Low Value,Low,Elder
6392,Danielle Griffith,52,Female,146850,55,Married,Electronics,19,36,561.68,No,No,Online,Medium Value,High,Senior
6393,John Rivers Jr.,66,Female,43163,74,Married,Clothing,19,65,23.83,Yes,No,In-Store,Medium Value,Low,Elder
6394,Shane Henry,61,Male,59436,86,Single,Home,19,93,600.26,No,No,Online,Medium Value,Lower-Mid,Elder
6395,Loretta Johnson,25,Male,98148,31,Married,Home,4,48,551.86,No,Yes,In-Store,Medium Value,Upper-Mid,Youth
6396,Matthew Hoffman DDS,30,Female,132707,46,Single,Sports,1,72,295.12,Yes,Yes,Online,Medium Value,High,Young Adult
6397,Hayden Castillo,21,Male,125077,36,Married,Groceries,17,53,694.11,Yes,No,In-Store,High Value,High,Youth
6398,Kenneth Martinez,45,Female,81628,56,Single,Groceries,9,39,186.87,No,No,Online,Low Value,Mid,Middle Age
6399,Jeremy Braun,62,Male,68008,9,Married,Clothing,2,33,194.51,No,Yes,Online,Low Value,Lower-Mid,Elder
6400,Samantha Snyder,56,Male,79497,41,Married,Electronics,13,71,734.16,Yes,Yes,Online,Medium Value,Mid,Senior
6401,Christopher Jones,25,Female,37778,2,Married,Sports,16,85,233.04,No,Yes,In-Store,Medium Value,Low,Youth
6402,Hannah Sanchez,34,Male,128775,18,Married,Home,3,64,97.26,Yes,No,In-Store,Medium Value,High,Young Adult
6403,Scott Bates,52,Female,113438,55,Single,Groceries,3,38,37.69,Yes,No,In-Store,Medium Value,Upper-Mid,Senior
6404,Justin Mccormick,19,Female,149822,88,Married,Sports,18,3,747.95,No,Yes,In-Store,Medium Value,High,Youth
6405,Patrick Smith,62,Female,87255,55,Single,Groceries,8,52,228.22,Yes,Yes,Online,High Value,Mid,Elder
6406,Haley Greer,20,Female,92153,65,Married,Sports,19,18,443.66,No,No,Online,High Value,Mid,Youth
6407,William Lopez,52,Male,137681,18,Single,Electronics,9,65,510.42,Yes,Yes,Online,Low Value,High,Senior
6408,Lauren Gutierrez,18,Female,88089,23,Single,Electronics,11,62,360.24,Yes,Yes,Online,Low Value,Mid,Youth
6409,Stacie Smith,43,Female,42907,19,Single,Sports,1,67,560.1,Yes,No,Online,Medium Value,Low,Middle Age
6410,Mr. Jonathan Gilbert,50,Female,105495,34,Married,Groceries,19,7,325.24,No,Yes,Online,Low Value,Upper-Mid,Senior
6411,Pamela Morris,60,Female,75825,97,Married,Groceries,11,38,36.33,No,No,Online,High Value,Mid,Elder
6412,Dwayne Stevenson,63,Female,74117,80,Single,Groceries,3,29,553.02,No,No,Online,High Value,Mid,Elder
6413,Terry Lewis,28,Female,23974,17,Married,Home,2,83,371.85,Yes,No,In-Store,Low Value,Low,Youth
6414,Mary Liu,28,Female,126640,41,Married,Electronics,16,91,458.93,Yes,No,In-Store,Medium Value,High,Youth
6415,William Delacruz,58,Female,75673,79,Single,Home,9,18,657.57,No,No,Online,Low Value,Mid,Senior
6416,Caitlyn Martin,62,Male,74330,30,Single,Groceries,5,61,732.36,No,No,In-Store,Medium Value,Mid,Elder
6417,Jon Lynn,49,Female,59900,98,Married,Clothing,16,40,859.93,No,Yes,In-Store,High Value,Lower-Mid,Senior
6418,Christina Chapman,66,Female,80286,83,Single,Sports,2,77,107.88,No,No,Online,Medium Value,Mid,Elder
6419,Anthony Orr,43,Female,128600,3,Married,Clothing,17,79,366.18,No,Yes,Online,Medium Value,High,Middle Age
6420,Justin Sanchez,40,Female,137928,52,Married,Home,1,13,419.92,Yes,Yes,In-Store,Low Value,High,Middle Age
6421,Jessica Simmons,31,Female,71913,58,Single,Home,5,51,130.05,No,No,Online,High Value,Lower-Mid,Young Adult
6422,Charles Zavala,33,Female,66602,28,Married,Home,11,96,825.4,Yes,Yes,In-Store,High Value,Lower-Mid,Young Adult
6423,Glen Oconnor,62,Male,121139,69,Married,Electronics,6,11,750.11,Yes,Yes,Online,Medium Value,Upper-Mid,Elder
6424,Samantha Nguyen,34,Male,71432,75,Single,Sports,3,55,292.66,Yes,No,In-Store,Medium Value,Lower-Mid,Young Adult
6425,Sean Mitchell,54,Female,22789,25,Married,Groceries,15,55,572.13,Yes,No,Online,Low Value,Low,Senior
6426,Krista Weaver,46,Female,132617,49,Single,Home,10,57,840.82,No,No,In-Store,High Value,High,Middle Age
6427,Tiffany Dudley,67,Female,40688,7,Married,Clothing,14,63,338.28,Yes,Yes,In-Store,Medium Value,Low,Elder
6428,Travis Rose,18,Female,86582,96,Married,Sports,15,48,729.92,Yes,Yes,Online,Medium Value,Mid,Youth
6429,Brenda Shaw,55,Male,27719,56,Single,Groceries,14,77,585.19,Yes,No,In-Store,High Value,Low,Senior
6430,Carl Boyd,56,Female,148236,30,Single,Electronics,7,57,637.3,No,Yes,In-Store,High Value,High,Senior
6431,Mark Sims,25,Male,82082,46,Single,Sports,14,92,46.0,No,No,In-Store,Low Value,Mid,Youth
